id	name	length	belongsGroup	isSample	isType
635	D18-gDNA-s847	2164	1	1	1
636	D18-gDNA-s851	11443	1	1	1
637	D18-gDNA-s853	7883	1	1	1
638	D18-gDNA-s856	2026	1	1	1
639	D18-gDNA-s862	5677	1	1	1
640	D18-gDNA-s863	7070	1	1	1
641	D18-gDNA-s867	5351	1	1	1
642	D18-gDNA-s870	5772	1	1	1
643	D18-gDNA-s872	2905	1	1	1
644	D18-gDNA-s873	2139	1	1	1
645	D18-gDNA-s875	5662	1	1	1
646	D18-gDNA-s877	3041	1	1	1
647	D18-gDNA-s878	9002	1	1	1
648	D18-gDNA-s882	4998	1	1	1
649	D18-gDNA-s884	11099	1	1	1
650	D18-gDNA-s886	21962	1	1	1
651	D18-gDNA-s887	3168	1	1	1
652	D18-gDNA-s889	11236	1	1	1
653	D18-gDNA-s890	4803	1	1	1
654	D18-gDNA-s896	4531	1	1	1
655	D18-gDNA-s898	3303	1	1	1
656	D18-gDNA-s901	5345	1	1	1
657	D18-gDNA-s903	7094	1	1	1
658	D18-gDNA-s905	3438	1	1	1
659	D18-gDNA-s908	12119	1	1	1
660	D18-gDNA-s909	5429	1	1	1
661	D18-gDNA-s910	4619	1	1	1
662	D18-gDNA-s911	10587	1	1	1
663	D18-gDNA-s915	4939	1	1	1
664	D18-gDNA-s916	2160	1	1	1
665	D18-gDNA-s918	5318	1	1	1
666	D18-gDNA-s919	9608	1	1	1
667	D18-gDNA-s922	5144	1	1	1
668	D18-gDNA-s924	7161	1	1	1
669	D18-gDNA-s926	6439	1	1	1
670	D18-gDNA-s927	2461	1	1	1
671	D18-gDNA-s929	3488	1	1	1
672	D18-gDNA-s930	2989	1	1	1
673	D18-gDNA-s931	16440	1	1	1
674	D18-gDNA-s932	2289	1	1	1
675	D18-gDNA-s935	3160	1	1	1
676	D18-gDNA-s936	9926	1	1	1
677	D18-gDNA-s937	2935	1	1	1
678	D18-gDNA-s938	3552	1	1	1
679	D18-gDNA-s939	9256	1	1	1
680	D18-gDNA-s940	8702	1	1	1
681	D18-gDNA-s941	2801	1	1	1
682	D18-gDNA-s942	3992	1	1	1
683	D18-gDNA-s943	3751	1	1	1
684	D18-gDNA-s944	12920	1	1	1
685	D18-gDNA-s945	6984	1	1	1
686	D18-gDNA-s946	20156	1	1	1
687	D18-gDNA-s947	3139	1	1	1
688	D18-gDNA-s948	18311	1	1	1
689	D18-gDNA-s949	2228	1	1	1
690	D18-gDNA-s953	6515	1	1	1
691	D18-gDNA-s954	4666	1	1	1
692	D18-gDNA-s955	2762	1	1	1
693	D18-gDNA-s956	36353	1	1	1
694	D18-gDNA-s958	5216	1	1	1
695	D18-gDNA-s959	9055	1	1	1
696	D18-gDNA-s960	3500	1	1	1
697	D18-gDNA-s961	8089	1	1	1
698	D18-gDNA-s962	2700	1	1	1
699	D18-gDNA-s963	8391	1	1	1
700	D18-gDNA-s964	2985	1	1	1
701	D18-gDNA-s965	9031	1	1	1
702	D18-gDNA-s966	14479	1	1	1
703	D18-gDNA-s967	5067	1	1	1
704	D18-gDNA-s968	14070	1	1	1
705	D18-gDNA-s969	8564	1	1	1
706	D18-gDNA-s970	16778	1	1	1
707	D18-gDNA-s971	5449	1	1	1
708	D18-gDNA-s972	2209	1	1	1
709	D18-gDNA-s973	14428	1	1	1
710	D18-gDNA-s974	6168	1	1	1
711	D18-gDNA-s975	8083	1	1	1
712	D18-gDNA-s976	6312	1	1	1
713	D18-gDNA-s977	6866	1	1	1
714	D18-gDNA-s978	2658	1	1	1
715	D18-gDNA-s979	9361	1	1	1
716	D18-gDNA-s980	9218	1	1	1
717	D18-gDNA-s981	9523	1	1	1
718	D18-gDNA-s982	11583	1	1	1
719	D18-gDNA-s983	17747	1	1	1
720	D18-gDNA-s984	3541	1	1	1
721	D18-gDNA-s985	4248	1	1	1
722	D18-gDNA-s986	9447	1	1	1
723	D18-gDNA-s987	4432	1	1	1
724	D18-gDNA-s988	17837	1	1	1
725	D18-gDNA-s989	9733	1	1	1
726	D18-gDNA-s990	15273	1	1	1
727	D18-gDNA-s991	5238	1	1	1
728	D18-gDNA-s992	4494	1	1	1
729	D18-gDNA-s993	9679	1	1	1
730	D18-gDNA-s994	5334	1	1	1
731	D18-gDNA-s995	4209	1	1	1
732	D18-gDNA-s996	4189	1	1	1
733	D18-gDNA-s997	5872	1	1	1
734	D18-gDNA-s998	6881	1	1	1
735	D18-gDNA-s999	3842	1	1	1
736	D18-gDNA-s1000	2650	1	1	1
737	D18-gDNA-s1001	2323	1	1	1
738	D18-gDNA-s1002	4510	1	1	1
739	D18-gDNA-s1004	14149	1	1	1
740	D18-gDNA-s1005	24130	1	1	1
741	D18-gDNA-s1006	4374	1	1	1
742	D18-gDNA-s1007	2468	1	1	1
743	D18-gDNA-s1009	2674	1	1	1
744	D18-gDNA-s1010	29956	1	1	1
745	D18-gDNA-s1011	8362	1	1	1
746	D18-gDNA-s1012	4650	1	1	1
747	D18-gDNA-s1013	7382	1	1	1
748	D18-gDNA-s1014	17991	1	1	1
749	D18-gDNA-s1015	20837	1	1	1
750	D18-gDNA-s1016	14062	1	1	1
751	D18-gDNA-s1017	2554	1	1	1
752	D18-gDNA-s1018	11569	1	1	1
753	D18-gDNA-s1019	18439	1	1	1
754	D18-gDNA-s1020	10565	1	1	1
755	D18-gDNA-s1021	10192	1	1	1
756	D18-gDNA-s1022	7265	1	1	1
757	D18-gDNA-s1023	2358	1	1	1
758	D18-gDNA-s1024	8220	1	1	1
759	D18-gDNA-s1025	8866	1	1	1
760	D18-gDNA-s1026	3708	1	1	1
761	D18-gDNA-s1027	4145	1	1	1
762	D18-gDNA-s1028	2844	1	1	1
763	D18-gDNA-s1029	13467	1	1	1
764	D18-gDNA-s1030	15806	1	1	1
765	D18-gDNA-s1031	8167	1	1	1
766	D18-gDNA-s1033	10427	1	1	1
767	D18-gDNA-s1034	4272	1	1	1
768	D18-gDNA-s1035	13459	1	1	1
769	D18-gDNA-s1037	17386	1	1	1
770	D18-gDNA-s1038	10710	1	1	1
771	D18-gDNA-s1039	14885	1	1	1
772	D18-gDNA-s1040	8851	1	1	1
773	D18-gDNA-s1041	8929	1	1	1
774	D18-gDNA-s1042	4457	1	1	1
775	D18-gDNA-s1043	3860	1	1	1
776	D18-gDNA-s1044	2685	1	1	1
777	D18-gDNA-s1045	2689	1	1	1
778	D18-gDNA-s1046	9247	1	1	1
779	D18-gDNA-s1047	3556	1	1	1
780	D18-gDNA-s1048	16186	1	1	1
781	D18-gDNA-s1049	8825	1	1	1
782	D18-gDNA-s1050	12812	1	1	1
783	D18-gDNA-s1051	10813	1	1	1
784	D18-gDNA-s1052	2071	1	1	1
785	D18-gDNA-s1053	26600	1	1	1
786	D18-gDNA-s1057	7071	1	1	1
787	D18-gDNA-s1059	5583	1	1	1
788	D18-gDNA-s1060	5208	1	1	1
789	D18-gDNA-s1061	4200	1	1	1
790	D18-gDNA-s1062	5639	1	1	1
791	D18-gDNA-s1063	8990	1	1	1
792	D18-gDNA-s1064	5273	1	1	1
793	D18-gDNA-s1065	7279	1	1	1
794	D18-gDNA-s1066	12316	1	1	1
795	D18-gDNA-s1067	8310	1	1	1
796	D18-gDNA-s1068	6688	1	1	1
797	D18-gDNA-s1069	2160	1	1	1
798	D18-gDNA-s1070	2477	1	1	1
799	D18-gDNA-s1071	15559	1	1	1
800	D18-gDNA-s1072	2892	1	1	1
801	D18-gDNA-s1073	9267	1	1	1
802	D18-gDNA-s1074	9002	1	1	1
803	D18-gDNA-s1075	16226	1	1	1
804	D18-gDNA-s1076	4697	1	1	1
805	D18-gDNA-s1077	5803	1	1	1
806	D18-gDNA-s1078	5293	1	1	1
807	D18-gDNA-s1079	2454	1	1	1
808	D18-gDNA-s1080	2421	1	1	1
809	D18-gDNA-s1081	2004	1	1	1
810	D18-gDNA-s1082	24986	1	1	1
811	D18-gDNA-s1083	3280	1	1	1
812	D18-gDNA-s1084	2651	1	1	1
813	D18-gDNA-s1086	22609	1	1	1
814	D18-gDNA-s1087	9149	1	1	1
815	D18-gDNA-s1088	3006	1	1	1
816	D18-gDNA-s1090	7901	1	1	1
817	D18-gDNA-s1091	19038	1	1	1
818	D18-gDNA-s1092	3870	1	1	1
819	D18-gDNA-s1094	4736	1	1	1
820	D18-gDNA-s1095	6568	1	1	1
821	D18-gDNA-s1096	7196	1	1	1
822	D18-gDNA-s1097	6423	1	1	1
823	D18-gDNA-s1098	7312	1	1	1
824	D18-gDNA-s1099	4179	1	1	1
825	D18-gDNA-s1100	6814	1	1	1
826	D18-gDNA-s1101	34848	1	1	1
827	D18-gDNA-s1102	8516	1	1	1
828	D18-gDNA-s1103	5200	1	1	1
829	D18-gDNA-s1104	28781	1	1	1
830	D18-gDNA-s1106	18520	1	1	1
831	D18-gDNA-s1107	13589	1	1	1
832	D18-gDNA-s1108	13626	1	1	1
833	D18-gDNA-s1109	2220	1	1	1
834	D18-gDNA-s1110	4403	1	1	1
835	D18-gDNA-s1111	2363	1	1	1
836	D18-gDNA-s1112	7414	1	1	1
837	D18-gDNA-s1113	9639	1	1	1
838	D18-gDNA-s1115	9853	1	1	1
839	D18-gDNA-s1117	5720	1	1	1
840	D18-gDNA-s1118	11270	1	1	1
841	D18-gDNA-s1119	7854	1	1	1
842	D18-gDNA-s1121	3896	1	1	1
843	D18-gDNA-s1122	2596	1	1	1
844	D18-gDNA-s1123	24785	1	1	1
845	D18-gDNA-s1126	10910	1	1	1
846	D18-gDNA-s1128	7174	1	1	1
847	D18-gDNA-s1129	4350	1	1	1
848	D18-gDNA-s1131	11486	1	1	1
849	D18-gDNA-s1132	6227	1	1	1
850	D18-gDNA-s1133	4783	1	1	1
851	D18-gDNA-s1136	2360	1	1	1
852	D18-gDNA-s1138	3100	1	1	1
853	D18-gDNA-s1140	9603	1	1	1
854	D18-gDNA-s1143	8950	1	1	1
855	D18-gDNA-s1146	7524	1	1	1
856	D18-gDNA-s1147	6647	1	1	1
857	D18-gDNA-s1150	9597	1	1	1
858	D18-gDNA-s1153	3013	1	1	1
859	D18-gDNA-s1155	3511	1	1	1
860	D18-gDNA-s1157	17706	1	1	1
861	D18-gDNA-s1159	30123	1	1	1
862	D18-gDNA-s1161	2998	1	1	1
863	D18-gDNA-s1162	2756	1	1	1
864	D18-gDNA-s1163	3781	1	1	1
865	D18-gDNA-s1166	23534	1	1	1
866	D18-gDNA-s1168	6914	1	1	1
867	D18-gDNA-s1170	5069	1	1	1
868	D18-gDNA-s1172	12192	1	1	1
869	D18-gDNA-s1173	5309	1	1	1
870	D18-gDNA-s1174	4553	1	1	1
871	D18-gDNA-s1175	3965	1	1	1
872	D18-gDNA-s1176	2526	1	1	1
873	D18-gDNA-s1181	5030	1	1	1
874	D18-gDNA-s1182	4568	1	1	1
875	D18-gDNA-s1185	3950	1	1	1
876	D18-gDNA-s1186	3660	1	1	1
877	D18-gDNA-s1187	3695	1	1	1
878	D18-gDNA-s1189	4086	1	1	1
879	D18-gDNA-s1191	8990	1	1	1
880	D18-gDNA-s1193	4117	1	1	1
881	D18-gDNA-s1194	6824	1	1	1
882	D18-gDNA-s1195	4690	1	1	1
883	D18-gDNA-s1197	9567	1	1	1
884	D18-gDNA-s1199	2916	1	1	1
885	D18-gDNA-s1200	6974	1	1	1
886	D18-gDNA-s1201	5269	1	1	1
887	D18-gDNA-s1202	5715	1	1	1
888	D18-gDNA-s1206	7263	1	1	1
889	D18-gDNA-s1208	3218	1	1	1
890	D18-gDNA-s1209	4852	1	1	1
891	D18-gDNA-s1211	6834	1	1	1
892	D18-gDNA-s1216	7431	1	1	1
893	D18-gDNA-s1217	9586	1	1	1
894	D18-gDNA-s1218	12274	1	1	1
895	D18-gDNA-s1221	5598	1	1	1
896	D18-gDNA-s1224	2139	1	1	1
897	D18-gDNA-s1225	2162	1	1	1
898	D18-gDNA-s1229	2505	1	1	1
899	D18-gDNA-s1231	7660	1	1	1
900	D18-gDNA-s1232	2013	1	1	1
901	D18-gDNA-s1234	3283	1	1	1
902	D18-gDNA-s1235	2898	1	1	1
903	D18-gDNA-s1238	6878	1	1	1
904	D18-gDNA-s1239	6194	1	1	1
905	D18-gDNA-s1240	5051	1	1	1
906	D18-gDNA-s1241	2063	1	1	1
907	D18-gDNA-s1243	14845	1	1	1
908	D18-gDNA-s1244	2513	1	1	1
909	D18-gDNA-s1245	2936	1	1	1
910	D18-gDNA-s1246	2171	1	1	1
911	D18-gDNA-s1248	8912	1	1	1
912	D18-gDNA-s1249	3010	1	1	1
913	D18-gDNA-s1253	36991	1	1	1
914	D18-gDNA-s1255	4520	1	1	1
915	D18-gDNA-s1256	2034	1	1	1
916	D18-gDNA-s1258	7146	1	1	1
917	D18-gDNA-s1262	3301	1	1	1
918	D18-gDNA-s1263	2929	1	1	1
919	D18-gDNA-s1266	2125	1	1	1
920	D18-gDNA-s1267	3590	1	1	1
921	D18-gDNA-s1268	9070	1	1	1
922	D18-gDNA-s1269	9409	1	1	1
923	D18-gDNA-s1270	3256	1	1	1
924	D18-gDNA-s1271	5065	1	1	1
925	D18-gDNA-s1272	5612	1	1	1
926	D18-gDNA-s1274	2015	1	1	1
927	D18-gDNA-s1275	7186	1	1	1
928	D18-gDNA-s1277	3701	1	1	1
929	D18-gDNA-s1280	2443	1	1	1
930	D18-gDNA-s1282	6518	1	1	1
931	D18-gDNA-s1285	8219	1	1	1
932	D18-gDNA-s1286	11461	1	1	1
933	D18-gDNA-s1287	12487	1	1	1
934	D18-gDNA-s1291	9863	1	1	1
935	D18-gDNA-s1292	10387	1	1	1
936	D18-gDNA-s1293	2091	1	1	1
937	D18-gDNA-s1294	8903	1	1	1
938	D18-gDNA-s1302	3168	1	1	1
939	D18-gDNA-s1303	10010	1	1	1
940	D18-gDNA-s1307	10359	1	1	1
941	D18-gDNA-s1308	10353	1	1	1
942	D18-gDNA-s1312	8307	1	1	1
943	D18-gDNA-s1314	8303	1	1	1
944	D18-gDNA-s1315	3135	1	1	1
945	D18-gDNA-s1317	4131	1	1	1
946	D18-gDNA-s1319	11873	1	1	1
947	D18-gDNA-s1320	7375	1	1	1
948	D18-gDNA-s1321	10078	1	1	1
949	D18-gDNA-s1322	2215	1	1	1
950	D18-gDNA-s1323	9078	1	1	1
951	D18-gDNA-s1324	2440	1	1	1
952	D18-gDNA-s1332	20749	1	1	1
953	D18-gDNA-s1333	3824	1	1	1
954	D18-gDNA-s1334	5610	1	1	1
955	D18-gDNA-s1335	10851	1	1	1
956	D18-gDNA-s1336	3804	1	1	1
957	D18-gDNA-s1337	9379	1	1	1
958	D18-gDNA-s1338	3606	1	1	1
959	D18-gDNA-s1339	7455	1	1	1
960	D18-gDNA-s1340	2528	1	1	1
961	D18-gDNA-s1342	12360	1	1	1
962	D18-gDNA-s1343	38926	1	1	1
963	D18-gDNA-s1344	2249	1	1	1
964	D18-gDNA-s1345	16053	1	1	1
965	D18-gDNA-s1346	9838	1	1	1
966	D18-gDNA-s1348	5928	1	1	1
967	D18-gDNA-s1350	9459	1	1	1
968	D18-gDNA-s1352	3169	1	1	1
969	D18-gDNA-s1354	9842	1	1	1
970	D18-gDNA-s1356	14255	1	1	1
971	D18-gDNA-s1358	10360	1	1	1
972	D18-gDNA-s1362	2421	1	1	1
973	D18-gDNA-s1363	11129	1	1	1
974	D18-gDNA-s1364	7242	1	1	1
975	D18-gDNA-s1367	2175	1	1	1
976	D18-gDNA-s1368	3383	1	1	1
977	D18-gDNA-s1369	2187	1	1	1
978	D18-gDNA-s1370	2581	1	1	1
979	D18-gDNA-s1371	2233	1	1	1
980	D18-gDNA-s1375	4572	1	1	1
981	D18-gDNA-s1376	4924	1	1	1
982	D18-gDNA-s1378	7454	1	1	1
983	D18-gDNA-s1379	4424	1	1	1
984	D18-gDNA-s1381	2145	1	1	1
985	D18-gDNA-s1383	8156	1	1	1
986	D18-gDNA-s1384	4697	1	1	1
987	D18-gDNA-s1385	14050	1	1	1
988	D18-gDNA-s1386	4604	1	1	1
989	D18-gDNA-s1387	3673	1	1	1
990	D18-gDNA-s1388	2565	1	1	1
991	D18-gDNA-s1389	9316	1	1	1
992	D18-gDNA-s1390	14673	1	1	1
993	D18-gDNA-s1391	9461	1	1	1
994	D18-gDNA-s1392	6845	1	1	1
995	D18-gDNA-s1393	3868	1	1	1
996	D18-gDNA-s1394	34611	1	1	1
997	D18-gDNA-s1395	8526	1	1	1
998	D18-gDNA-s1396	10195	1	1	1
999	D18-gDNA-s1397	4983	1	1	1
1000	D18-gDNA-s1398	9137	1	1	1
1001	D18-gDNA-s1399	31623	1	1	1
1002	D18-gDNA-s1400	7311	1	1	1
1003	D18-gDNA-s1401	10798	1	1	1
1004	D18-gDNA-s1402	6190	1	1	1
1005	D18-gDNA-s1403	13891	1	1	1
1006	D18-gDNA-s1404	7180	1	1	1
1007	D18-gDNA-s1405	3216	1	1	1
1008	D18-gDNA-s1406	5819	1	1	1
1009	D18-gDNA-s1407	19160	1	1	1
1010	D18-gDNA-s1408	4278	1	1	1
1011	D18-gDNA-s1409	12935	1	1	1
1012	D18-gDNA-s1410	4428	1	1	1
1013	D18-gDNA-s1412	6347	1	1	1
1014	D18-gDNA-s1413	5448	1	1	1
1015	D18-gDNA-s1414	2104	1	1	1
1016	D18-gDNA-s1415	3167	1	1	1
1017	D18-gDNA-s1416	10362	1	1	1
1018	D18-gDNA-s1417	7709	1	1	1
1019	D18-gDNA-s1418	16225	1	1	1
1020	D18-gDNA-s1419	7842	1	1	1
1021	D18-gDNA-s1421	23694	1	1	1
1022	D18-gDNA-s1422	28729	1	1	1
1023	D18-gDNA-s1424	41004	1	1	1
1024	D18-gDNA-s1425	5121	1	1	1
1025	D18-gDNA-s1426	3747	1	1	1
1026	D18-gDNA-s1427	2090	1	1	1
1027	D18-gDNA-s1428	5150	1	1	1
1028	D18-gDNA-s1429	4492	1	1	1
1029	D18-gDNA-s1430	4072	1	1	1
1030	D18-gDNA-s1431	17004	1	1	1
1031	D18-gDNA-s1432	13563	1	1	1
1032	D18-gDNA-s1433	10886	1	1	1
1033	D18-gDNA-s1434	3518	1	1	1
1034	D18-gDNA-s1435	5356	1	1	1
1035	D18-gDNA-s1436	5355	1	1	1
1036	D18-gDNA-s1437	4193	1	1	1
1037	D18-gDNA-s1438	12174	1	1	1
1038	D18-gDNA-s1439	5917	1	1	1
1039	D18-gDNA-s1440	11156	1	1	1
1040	D18-gDNA-s1441	5646	1	1	1
1041	D18-gDNA-s1442	16995	1	1	1
1042	D18-gDNA-s1443	9663	1	1	1
1043	D18-gDNA-s1444	4822	1	1	1
1044	D18-gDNA-s1446	5328	1	1	1
1045	D18-gDNA-s1447	5357	1	1	1
1046	D18-gDNA-s1448	8585	1	1	1
1047	D18-gDNA-s1449	3976	1	1	1
1048	D18-gDNA-s1450	14875	1	1	1
1049	D18-gDNA-s1452	14681	1	1	1
1050	D18-gDNA-s1453	3600	1	1	1
1051	D18-gDNA-s1455	3598	1	1	1
1052	D18-gDNA-s1456	4954	1	1	1
1053	D18-gDNA-s1457	4910	1	1	1
1054	D18-gDNA-s1458	14186	1	1	1
1055	D18-gDNA-s1459	3161	1	1	1
1056	D18-gDNA-s1460	3893	1	1	1
1057	D18-gDNA-s1461	9022	1	1	1
1058	D18-gDNA-s1462	3062	1	1	1
1059	D18-gDNA-s1463	7815	1	1	1
1060	D18-gDNA-s1464	6527	1	1	1
1061	D18-gDNA-s1465	2457	1	1	1
1062	D18-gDNA-s1466	2740	1	1	1
1063	D18-gDNA-s1467	4465	1	1	1
1064	D18-gDNA-s1468	7509	1	1	1
1065	D18-gDNA-s1469	6056	1	1	1
1066	D18-gDNA-s1470	5511	1	1	1
1067	D18-gDNA-s1471	6522	1	1	1
1068	D18-gDNA-s1472	20644	1	1	1
1069	D18-gDNA-s1473	18283	1	1	1
1070	D18-gDNA-s1475	2888	1	1	1
1071	D18-gDNA-s1476	5017	1	1	1
1072	D18-gDNA-s1477	5140	1	1	1
1073	D18-gDNA-s1478	6328	1	1	1
1074	D18-gDNA-s1480	2376	1	1	1
1075	D18-gDNA-s1481	10219	1	1	1
1076	D18-gDNA-s1482	7409	1	1	1
1077	D18-gDNA-s1483	11937	1	1	1
1078	D18-gDNA-s1485	2743	1	1	1
1079	D18-gDNA-s1486	21984	1	1	1
1080	D18-gDNA-s1488	3653	1	1	1
1081	D18-gDNA-s1489	6330	1	1	1
1082	D18-gDNA-s1491	4471	1	1	1
1083	D18-gDNA-s1493	12987	1	1	1
1084	D18-gDNA-s1495	3956	1	1	1
1085	D18-gDNA-s1496	3802	1	1	1
1086	D18-gDNA-s1497	5963	1	1	1
1087	D18-gDNA-s1499	4759	1	1	1
1088	D18-gDNA-s1501	3574	1	1	1
1089	D18-gDNA-s1502	7139	1	1	1
1090	D18-gDNA-s1503	15950	1	1	1
1091	D18-gDNA-s1504	2509	1	1	1
1092	D18-gDNA-s1505	48504	1	1	1
1093	D18-gDNA-s1506	6566	1	1	1
1094	D18-gDNA-s1508	6887	1	1	1
1095	D18-gDNA-s1509	6582	1	1	1
1096	D18-gDNA-s1510	9195	1	1	1
1097	D18-gDNA-s1511	8733	1	1	1
1098	D18-gDNA-s1512	18818	1	1	1
1099	D18-gDNA-s1513	2723	1	1	1
1100	D18-gDNA-s1514	3737	1	1	1
1101	D18-gDNA-s1515	4164	1	1	1
1102	D18-gDNA-s1516	18366	1	1	1
1103	D18-gDNA-s1517	6086	1	1	1
1104	D18-gDNA-s1518	8502	1	1	1
1105	D18-gDNA-s1519	14557	1	1	1
1106	D18-gDNA-s1520	6692	1	1	1
1107	D18-gDNA-s1521	14533	1	1	1
1108	D18-gDNA-s1522	18679	1	1	1
1109	D18-gDNA-s1523	13080	1	1	1
1110	D18-gDNA-s1524	2670	1	1	1
1111	D18-gDNA-s1525	16050	1	1	1
1112	D18-gDNA-s1526	4706	1	1	1
1113	D18-gDNA-s1527	7790	1	1	1
1114	D18-gDNA-s1528	22126	1	1	1
1115	D18-gDNA-s1529	16812	1	1	1
1116	D18-gDNA-s1530	5549	1	1	1
1117	D18-gDNA-s1531	7156	1	1	1
1118	D18-gDNA-s1532	13374	1	1	1
1119	D18-gDNA-s1533	4310	1	1	1
1120	D18-gDNA-s1534	2017	1	1	1
1121	D18-gDNA-s1535	6400	1	1	1
1122	D18-gDNA-s1536	8331	1	1	1
1123	D18-gDNA-s1537	7108	1	1	1
1124	D18-gDNA-s1538	10451	1	1	1
1125	D18-gDNA-s1539	6832	1	1	1
1126	D18-gDNA-s1540	6318	1	1	1
1127	D18-gDNA-s1541	15109	1	1	1
1128	D18-gDNA-s1542	32127	1	1	1
1129	D18-gDNA-s1543	4681	1	1	1
1130	D18-gDNA-s1544	4666	1	1	1
1131	D18-gDNA-s1545	3075	1	1	1
1132	D18-gDNA-s1546	17101	1	1	1
1133	D18-gDNA-s1547	6586	1	1	1
1134	D18-gDNA-s1548	3853	1	1	1
1135	D18-gDNA-s1549	7033	1	1	1
1136	D18-gDNA-s1550	20084	1	1	1
1137	D18-gDNA-s1552	3507	1	1	1
1138	D18-gDNA-s1553	10907	1	1	1
1139	D18-gDNA-s1554	13855	1	1	1
1140	D18-gDNA-s1555	2783	1	1	1
1141	D18-gDNA-s1557	2160	1	1	1
1142	D18-gDNA-s1559	30926	1	1	1
1143	D18-gDNA-s1560	12602	1	1	1
1144	D18-gDNA-s1561	3616	1	1	1
1145	D18-gDNA-s1562	38966	1	1	1
1146	D18-gDNA-s1563	5316	1	1	1
1147	D18-gDNA-s1565	4013	1	1	1
1148	D18-gDNA-s1566	17402	1	1	1
1149	D18-gDNA-s1567	2388	1	1	1
1150	D18-gDNA-s1568	2741	1	1	1
1151	D18-gDNA-s1569	3186	1	1	1
1152	D18-gDNA-s1570	2224	1	1	1
1153	D18-gDNA-s1571	2284	1	1	1
1154	D18-gDNA-s1572	13152	1	1	1
1155	D18-gDNA-s1578	2314	1	1	1
1156	D18-gDNA-s1579	3664	1	1	1
1157	D18-gDNA-s1580	15221	1	1	1
1158	D18-gDNA-s1581	4122	1	1	1
1159	D18-gDNA-s1582	3676	1	1	1
1160	D18-gDNA-s1583	8116	1	1	1
1161	D18-gDNA-s1584	6220	1	1	1
1162	D18-gDNA-s1585	3941	1	1	1
1163	D18-gDNA-s1587	7751	1	1	1
1164	D18-gDNA-s1588	10609	1	1	1
1165	D18-gDNA-s1589	3089	1	1	1
1166	D18-gDNA-s1590	8287	1	1	1
1167	D18-gDNA-s1591	13943	1	1	1
1168	D18-gDNA-s1592	14771	1	1	1
1169	D18-gDNA-s1594	8005	1	1	1
1170	D18-gDNA-s1595	15081	1	1	1
1171	D18-gDNA-s1596	10896	1	1	1
1172	D18-gDNA-s1597	7815	1	1	1
1173	D18-gDNA-s1598	17972	1	1	1
1174	D18-gDNA-s1599	6798	1	1	1
1175	D18-gDNA-s1600	16779	1	1	1
1176	D18-gDNA-s1601	10618	1	1	1
1177	D18-gDNA-s1603	8626	1	1	1
1178	D18-gDNA-s1604	3863	1	1	1
1179	D18-gDNA-s1605	14258	1	1	1
1180	D18-gDNA-s1606	10269	1	1	1
1181	D18-gDNA-s1608	11529	1	1	1
1182	D18-gDNA-s1609	11872	1	1	1
1183	D18-gDNA-s1610	14764	1	1	1
1184	D18-gDNA-s1611	4161	1	1	1
1185	D18-gDNA-s1612	9663	1	1	1
1186	D18-gDNA-s1613	6686	1	1	1
1187	D18-gDNA-s1614	3256	1	1	1
1188	D18-gDNA-s1615	12492	1	1	1
1189	D18-gDNA-s1616	4715	1	1	1
1190	D18-gDNA-s1618	11160	1	1	1
1191	D18-gDNA-s1619	10375	1	1	1
1192	D18-gDNA-s1620	15523	1	1	1
1193	D18-gDNA-s1621	28399	1	1	1
1194	D18-gDNA-s1623	2058	1	1	1
1195	D18-gDNA-s1625	5192	1	1	1
1196	D18-gDNA-s1626	13388	1	1	1
1197	D18-gDNA-s1627	27987	1	1	1
1198	D18-gDNA-s1629	7634	1	1	1
1199	D18-gDNA-s1631	19913	1	1	1
1200	D18-gDNA-s1632	6435	1	1	1
1201	D18-gDNA-s1633	37254	1	1	1
1202	D18-gDNA-s1634	13187	1	1	1
1203	D18-gDNA-s1635	9015	1	1	1
1204	D18-gDNA-s1636	4604	1	1	1
1205	D18-gDNA-s1638	17213	1	1	1
1206	D18-gDNA-s1639	30282	1	1	1
1207	D18-gDNA-s1640	3962	1	1	1
1208	D18-gDNA-s1641	9692	1	1	1
1209	D18-gDNA-s1642	4942	1	1	1
1210	D18-gDNA-s1643	5758	1	1	1
1211	D18-gDNA-s1644	40260	1	1	1
1212	D18-gDNA-s1645	8367	1	1	1
1213	D18-gDNA-s1646	15871	1	1	1
1214	D18-gDNA-s1647	4086	1	1	1
1215	D18-gDNA-s1648	10301	1	1	1
1216	D18-gDNA-s1651	11012	1	1	1
1217	D18-gDNA-s1653	9415	1	1	1
1218	D18-gDNA-s1654	9555	1	1	1
1219	D18-gDNA-s1655	3110	1	1	1
1220	D18-gDNA-s1656	7268	1	1	1
1221	D18-gDNA-s1657	4925	1	1	1
1222	D18-gDNA-s1658	6615	1	1	1
1223	D18-gDNA-s1659	2988	1	1	1
1224	D18-gDNA-s1660	7285	1	1	1
1225	D18-gDNA-s1662	3330	1	1	1
1226	D18-gDNA-s1663	2827	1	1	1
1227	D18-gDNA-s1664	5359	1	1	1
1228	D18-gDNA-s1665	3862	1	1	1
1229	D18-gDNA-s1666	4649	1	1	1
1230	D18-gDNA-s1667	3756	1	1	1
1231	D18-gDNA-s1669	4631	1	1	1
1232	D18-gDNA-s1670	2259	1	1	1
1233	D18-gDNA-s1671	14632	1	1	1
1234	D18-gDNA-s1673	11626	1	1	1
1235	D18-gDNA-s1674	3265	1	1	1
