id	name	length	belongsGroup	isSample	isType
8155	D18-gDNA-s1240.g1663	100	4	1	8
8156	D18-gDNA-s1241.g1664	386	4	1	8
8157	D18-gDNA-s1243.g1665	1541	4	1	8
8158	D18-gDNA-s1243.g1667	339	4	1	8
8159	D18-gDNA-s1245.g1668	269	4	1	8
8160	D18-gDNA-s1246.g1669	101	4	1	8
8161	D18-gDNA-s1248.g1670	1727	4	1	8
8162	D18-gDNA-s1253.g1671	643	4	1	8
8163	D18-gDNA-s1253.g1672	368	4	1	8
8164	D18-gDNA-s1253.g1673	373	4	1	8
8165	D18-gDNA-s1253.g1674	1131	4	1	8
8166	D18-gDNA-s1253.g1675	102	4	1	8
8167	D18-gDNA-s1255.g1676	507	4	1	8
8168	D18-gDNA-s1255.g1677	230	4	1	8
8169	D18-gDNA-s1258.g1678	1783	4	1	8
8170	D18-gDNA-s1262.g1679	828	4	1	8
8171	D18-gDNA-s1263.g1680	326	4	1	8
8172	D18-gDNA-s1266.g1681	538	4	1	8
8173	D18-gDNA-s1267.g1682	117	4	1	8
8174	D18-gDNA-s1268.g1683	423	4	1	8
8175	D18-gDNA-s1269.g1684	438	4	1	8
8176	D18-gDNA-s1269.g1685	166	4	1	8
8177	D18-gDNA-s1269.g1686	315	4	1	8
8178	D18-gDNA-s1270.g1687	884	4	1	8
8179	D18-gDNA-s1271.g1688	756	4	1	8
8180	D18-gDNA-s1272.g1690	350	4	1	8
8181	D18-gDNA-s1274.g1691	536	4	1	8
8182	D18-gDNA-s1275.g1692	1593	4	1	8
8183	D18-gDNA-s1277.g1693	628	4	1	8
8184	D18-gDNA-s1280.g1694	692	4	1	8
8185	D18-gDNA-s1282.g1695	1742	4	1	8
8186	D18-gDNA-s1285.g1696	800	4	1	8
8187	D18-gDNA-s1285.g1697	112	4	1	8
8188	D18-gDNA-s1285.g1698	106	4	1	8
8189	D18-gDNA-s1286.g1699	341	4	1	8
8190	D18-gDNA-s1287.g1700	385	4	1	8
8191	D18-gDNA-s1287.g1701	749	4	1	8
8192	D18-gDNA-s1287.g1702	319	4	1	8
8193	D18-gDNA-s1287.g1703	471	4	1	8
8194	D18-gDNA-s1291.g1704	1386	4	1	8
8195	D18-gDNA-s1291.g1705	404	4	1	8
8196	D18-gDNA-s1292.g1706	259	4	1	8
8197	D18-gDNA-s1293.g1707	682	4	1	8
8198	D18-gDNA-s1294.g1708	443	4	1	8
8199	D18-gDNA-s1294.g1709	295	4	1	8
8200	D18-gDNA-s1294.g1710	553	4	1	8
8201	D18-gDNA-s1302.g1711	368	4	1	8
8202	D18-gDNA-s1303.g1712	1300	4	1	8
8203	D18-gDNA-s1307.g1714	426	4	1	8
8204	D18-gDNA-s1308.g1715	1952	4	1	8
8205	D18-gDNA-s1308.g1716	264	4	1	8
8206	D18-gDNA-s1312.g1717	1200	4	1	8
8207	D18-gDNA-s1312.g1718	101	4	1	8
8208	D18-gDNA-s1314.g1719	596	4	1	8
8209	D18-gDNA-s1314.g1720	588	4	1	8
8210	D18-gDNA-s1315.g1721	670	4	1	8
8211	D18-gDNA-s1319.g1722	211	4	1	8
8212	D18-gDNA-s1319.g1723	756	4	1	8
8213	D18-gDNA-s1320.g1725	110	4	1	8
8214	D18-gDNA-s1321.g1726	410	4	1	8
8215	D18-gDNA-s1323.g1727	558	4	1	8
8216	D18-gDNA-s1323.g1728	509	4	1	8
8217	D18-gDNA-s1324.g1730	320	4	1	8
8218	D18-gDNA-s1332.g1731	589	4	1	8
8219	D18-gDNA-s1332.g1732	142	4	1	8
8220	D18-gDNA-s1332.g1733	309	4	1	8
8221	D18-gDNA-s1332.g1735	152	4	1	8
8222	D18-gDNA-s1333.g1736	170	4	1	8
8223	D18-gDNA-s1334.g1737	1003	4	1	8
8224	D18-gDNA-s1335.g1738	1702	4	1	8
8225	D18-gDNA-s1335.g1739	102	4	1	8
8226	D18-gDNA-s1336.g1740	343	4	1	8
8227	D18-gDNA-s1336.g1741	627	4	1	8
8228	D18-gDNA-s1337.g1742	674	4	1	8
8229	D18-gDNA-s1337.g1743	376	4	1	8
8230	D18-gDNA-s1338.g1744	435	4	1	8
8231	D18-gDNA-s1339.g1745	150	4	1	8
8232	D18-gDNA-s1340.g1746	444	4	1	8
8233	D18-gDNA-s1342.g1747	376	4	1	8
8234	D18-gDNA-s1342.g1748	154	4	1	8
8235	D18-gDNA-s1343.g1749	2893	4	1	8
8236	D18-gDNA-s1343.g1750	406	4	1	8
8237	D18-gDNA-s1343.g1751	877	4	1	8
8238	D18-gDNA-s1344.g1752	355	4	1	8
8239	D18-gDNA-s1345.g1753	879	4	1	8
8240	D18-gDNA-s1345.g1754	219	4	1	8
8241	D18-gDNA-s1345.g1755	774	4	1	8
8242	D18-gDNA-s1345.g1756	421	4	1	8
8243	D18-gDNA-s1346.g1757	1452	4	1	8
8244	D18-gDNA-s1346.g1758	618	4	1	8
8245	D18-gDNA-s1348.g1759	160	4	1	8
8246	D18-gDNA-s1350.g1760	831	4	1	8
8247	D18-gDNA-s1350.g1761	183	4	1	8
8248	D18-gDNA-s1350.g1762	1174	4	1	8
8249	D18-gDNA-s1354.g1763	788	4	1	8
8250	D18-gDNA-s1356.g1764	1898	4	1	8
8251	D18-gDNA-s1358.g1765	977	4	1	8
8252	D18-gDNA-s1358.g1766	867	4	1	8
8253	D18-gDNA-s1362.g1767	660	4	1	8
8254	D18-gDNA-s1363.g1768	1172	4	1	8
8255	D18-gDNA-s1363.g1769	232	4	1	8
8256	D18-gDNA-s1363.g1770	276	4	1	8
8257	D18-gDNA-s1364.g1771	1151	4	1	8
8258	D18-gDNA-s1364.g1772	1135	4	1	8
8259	D18-gDNA-s1368.g1773	756	4	1	8
8260	D18-gDNA-s1369.g1774	606	4	1	8
8261	D18-gDNA-s1370.g1775	465	4	1	8
8262	D18-gDNA-s1371.g1776	564	4	1	8
8263	D18-gDNA-s1375.g1777	1156	4	1	8
8264	D18-gDNA-s1378.g1779	714	4	1	8
8265	D18-gDNA-s1378.g1780	620	4	1	8
8266	D18-gDNA-s1379.g1781	325	4	1	8
8267	D18-gDNA-s1383.g1783	1001	4	1	8
8268	D18-gDNA-s1384.g1784	349	4	1	8
8269	D18-gDNA-s1385.g1785	259	4	1	8
8270	D18-gDNA-s1385.g1786	857	4	1	8
8271	D18-gDNA-s1385.g1787	1256	4	1	8
8272	D18-gDNA-s1386.g1788	402	4	1	8
8273	D18-gDNA-s1386.g1789	325	4	1	8
8274	D18-gDNA-s1386.g1790	246	4	1	8
8275	D18-gDNA-s1387.g1791	171	4	1	8
8276	D18-gDNA-s1388.g1793	121	4	1	8
8277	D18-gDNA-s1388.g1794	186	4	1	8
8278	D18-gDNA-s1389.g1795	791	4	1	8
8279	D18-gDNA-s1389.g1796	875	4	1	8
8280	D18-gDNA-s1390.g1797	996	4	1	8
8281	D18-gDNA-s1391.g1798	966	4	1	8
8282	D18-gDNA-s1391.g1799	1128	4	1	8
8283	D18-gDNA-s1392.g1800	1434	4	1	8
8284	D18-gDNA-s1394.g1802	1201	4	1	8
8285	D18-gDNA-s1394.g1803	257	4	1	8
8286	D18-gDNA-s1394.g1804	2318	4	1	8
8287	D18-gDNA-s1394.g1805	609	4	1	8
8288	D18-gDNA-s1395.g1806	486	4	1	8
8289	D18-gDNA-s1395.g1807	139	4	1	8
8290	D18-gDNA-s1396.g1808	420	4	1	8
8291	D18-gDNA-s1396.g1809	355	4	1	8
8292	D18-gDNA-s1396.g1810	109	4	1	8
8293	D18-gDNA-s1397.g1811	553	4	1	8
8294	D18-gDNA-s1398.g1812	583	4	1	8
8295	D18-gDNA-s1398.g1813	117	4	1	8
8296	D18-gDNA-s1399.g1814	2200	4	1	8
8297	D18-gDNA-s1399.g1815	1040	4	1	8
8298	D18-gDNA-s1399.g1816	374	4	1	8
8299	D18-gDNA-s1400.g1817	411	4	1	8
8300	D18-gDNA-s1401.g1818	483	4	1	8
8301	D18-gDNA-s1401.g1819	1665	4	1	8
8302	D18-gDNA-s1402.g1820	997	4	1	8
8303	D18-gDNA-s1403.g1823	625	4	1	8
8304	D18-gDNA-s1406.g1824	704	4	1	8
8305	D18-gDNA-s1407.g1825	302	4	1	8
8306	D18-gDNA-s1407.g1826	1783	4	1	8
8307	D18-gDNA-s1407.g1827	823	4	1	8
8308	D18-gDNA-s1408.g1828	1233	4	1	8
8309	D18-gDNA-s1409.g1829	235	4	1	8
8310	D18-gDNA-s1409.g1830	1473	4	1	8
8311	D18-gDNA-s1409.g1831	273	4	1	8
8312	D18-gDNA-s1412.g1832	1572	4	1	8
8313	D18-gDNA-s1413.g1834	884	4	1	8
8314	D18-gDNA-s1414.g1835	356	4	1	8
8315	D18-gDNA-s1416.g1836	1662	4	1	8
8316	D18-gDNA-s1416.g1837	283	4	1	8
8317	D18-gDNA-s1417.g1838	288	4	1	8
8318	D18-gDNA-s1417.g1839	1551	4	1	8
8319	D18-gDNA-s1418.g1840	1390	4	1	8
8320	D18-gDNA-s1418.g1841	119	4	1	8
8321	D18-gDNA-s1418.g1842	196	4	1	8
8322	D18-gDNA-s1419.g1843	257	4	1	8
8323	D18-gDNA-s1421.g1844	238	4	1	8
8324	D18-gDNA-s1421.g1845	158	4	1	8
8325	D18-gDNA-s1421.g1846	115	4	1	8
8326	D18-gDNA-s1421.g1847	1141	4	1	8
8327	D18-gDNA-s1421.g1848	1302	4	1	8
8328	D18-gDNA-s1421.g1849	837	4	1	8
8329	D18-gDNA-s1422.g1850	1605	4	1	8
8330	D18-gDNA-s1422.g1851	1165	4	1	8
8331	D18-gDNA-s1424.g1852	582	4	1	8
8332	D18-gDNA-s1424.g1853	1246	4	1	8
8333	D18-gDNA-s1424.g1854	1035	4	1	8
8334	D18-gDNA-s1424.g1855	1036	4	1	8
8335	D18-gDNA-s1424.g1856	352	4	1	8
8336	D18-gDNA-s1424.g1857	941	4	1	8
8337	D18-gDNA-s1425.g1858	130	4	1	8
8338	D18-gDNA-s1426.g1859	713	4	1	8
8339	D18-gDNA-s1427.g1860	580	4	1	8
8340	D18-gDNA-s1428.g1861	127	4	1	8
8341	D18-gDNA-s1429.g1862	1045	4	1	8
8342	D18-gDNA-s1430.g1863	209	4	1	8
8343	D18-gDNA-s1431.g1864	421	4	1	8
8344	D18-gDNA-s1431.g1865	2467	4	1	8
8345	D18-gDNA-s1432.g1866	1074	4	1	8
8346	D18-gDNA-s1432.g1867	307	4	1	8
8347	D18-gDNA-s1433.g1868	177	4	1	8
8348	D18-gDNA-s1433.g1869	295	4	1	8
8349	D18-gDNA-s1433.g1870	1100	4	1	8
8350	D18-gDNA-s1433.g1871	240	4	1	8
8351	D18-gDNA-s1434.g1872	286	4	1	8
8352	D18-gDNA-s1434.g1873	739	4	1	8
8353	D18-gDNA-s1435.g1874	348	4	1	8
8354	D18-gDNA-s1435.g1875	424	4	1	8
8355	D18-gDNA-s1436.g1876	719	4	1	8
8356	D18-gDNA-s1436.g1877	125	4	1	8
8357	D18-gDNA-s1437.g1878	1037	4	1	8
8358	D18-gDNA-s1438.g1879	816	4	1	8
8359	D18-gDNA-s1438.g1880	913	4	1	8
8360	D18-gDNA-s1439.g1881	1572	4	1	8
8361	D18-gDNA-s1440.g1883	1862	4	1	8
8362	D18-gDNA-s1441.g1884	1312	4	1	8
8363	D18-gDNA-s1442.g1885	1257	4	1	8
8364	D18-gDNA-s1442.g1886	310	4	1	8
8365	D18-gDNA-s1442.g1887	649	4	1	8
8366	D18-gDNA-s1443.g1888	917	4	1	8
8367	D18-gDNA-s1443.g1889	1116	4	1	8
8368	D18-gDNA-s1444.g1890	1259	4	1	8
8369	D18-gDNA-s1446.g1891	1087	4	1	8
8370	D18-gDNA-s1447.g1892	718	4	1	8
8371	D18-gDNA-s1447.g1893	197	4	1	8
8372	D18-gDNA-s1448.g1894	152	4	1	8
8373	D18-gDNA-s1448.g1895	989	4	1	8
8374	D18-gDNA-s1449.g1896	535	4	1	8
8375	D18-gDNA-s1450.g1897	107	4	1	8
8376	D18-gDNA-s1450.g1898	912	4	1	8
8377	D18-gDNA-s1452.g1899	477	4	1	8
8378	D18-gDNA-s1452.g1900	1038	4	1	8
8379	D18-gDNA-s1452.g1901	329	4	1	8
8380	D18-gDNA-s1453.g1902	1015	4	1	8
8381	D18-gDNA-s1455.g1903	991	4	1	8
8382	D18-gDNA-s1456.g1904	140	4	1	8
8383	D18-gDNA-s1459.g1906	684	4	1	8
8384	D18-gDNA-s1460.g1907	213	4	1	8
8385	D18-gDNA-s1461.g1908	117	4	1	8
8386	D18-gDNA-s1462.g1909	898	4	1	8
8387	D18-gDNA-s1463.g1910	296	4	1	8
8388	D18-gDNA-s1463.g1911	1590	4	1	8
8389	D18-gDNA-s1464.g1912	754	4	1	8
8390	D18-gDNA-s1464.g1913	203	4	1	8
8391	D18-gDNA-s1465.g1914	669	4	1	8
8392	D18-gDNA-s1466.g1915	381	4	1	8
8393	D18-gDNA-s1468.g1916	132	4	1	8
8394	D18-gDNA-s1469.g1917	666	4	1	8
8395	D18-gDNA-s1469.g1918	165	4	1	8
8396	D18-gDNA-s1470.g1919	128	4	1	8
8397	D18-gDNA-s1470.g1920	578	4	1	8
8398	D18-gDNA-s1471.g1921	165	4	1	8
8399	D18-gDNA-s1471.g1922	360	4	1	8
8400	D18-gDNA-s1472.g1923	137	4	1	8
8401	D18-gDNA-s1472.g1924	204	4	1	8
8402	D18-gDNA-s1472.g1925	548	4	1	8
8403	D18-gDNA-s1472.g1926	104	4	1	8
8404	D18-gDNA-s1473.g1927	707	4	1	8
8405	D18-gDNA-s1473.g1928	555	4	1	8
8406	D18-gDNA-s1475.g1929	265	4	1	8
8407	D18-gDNA-s1476.g1930	383	4	1	8
8408	D18-gDNA-s1477.g1931	974	4	1	8
8409	D18-gDNA-s1478.g1932	121	4	1	8
8410	D18-gDNA-s1478.g1933	813	4	1	8
8411	D18-gDNA-s1480.g1934	615	4	1	8
8412	D18-gDNA-s1481.g1935	105	4	1	8
8413	D18-gDNA-s1481.g1936	1845	4	1	8
8414	D18-gDNA-s1482.g1937	549	4	1	8
8415	D18-gDNA-s1482.g1938	824	4	1	8
8416	D18-gDNA-s1483.g1939	141	4	1	8
8417	D18-gDNA-s1483.g1940	127	4	1	8
8418	D18-gDNA-s1483.g1941	263	4	1	8
8419	D18-gDNA-s1485.g1943	670	4	1	8
8420	D18-gDNA-s1486.g1944	1052	4	1	8
8421	D18-gDNA-s1486.g1945	1075	4	1	8
8422	D18-gDNA-s1488.g1946	333	4	1	8
8423	D18-gDNA-s1489.g1947	539	4	1	8
8424	D18-gDNA-s1491.g1948	1354	4	1	8
8425	D18-gDNA-s1493.g1949	517	4	1	8
8426	D18-gDNA-s1493.g1950	1026	4	1	8
8427	D18-gDNA-s1495.g1951	1209	4	1	8
8428	D18-gDNA-s1496.g1952	1118	4	1	8
8429	D18-gDNA-s1497.g1953	1333	4	1	8
8430	D18-gDNA-s1499.g1954	931	4	1	8
8431	D18-gDNA-s1503.g1956	1130	4	1	8
8432	D18-gDNA-s1503.g1957	319	4	1	8
8433	D18-gDNA-s1504.g1958	191	4	1	8
8434	D18-gDNA-s1505.g1959	352	4	1	8
8435	D18-gDNA-s1505.g1960	1078	4	1	8
8436	D18-gDNA-s1505.g1961	307	4	1	8
8437	D18-gDNA-s1505.g1962	2639	4	1	8
8438	D18-gDNA-s1505.g1963	129	4	1	8
8439	D18-gDNA-s1505.g1964	380	4	1	8
8440	D18-gDNA-s1505.g1965	170	4	1	8
8441	D18-gDNA-s1506.g1966	1839	4	1	8
8442	D18-gDNA-s1508.g1967	142	4	1	8
8443	D18-gDNA-s1508.g1968	1278	4	1	8
8444	D18-gDNA-s1509.g1969	601	4	1	8
8445	D18-gDNA-s1510.g1970	924	4	1	8
8446	D18-gDNA-s1510.g1971	810	4	1	8
8447	D18-gDNA-s1511.g1972	245	4	1	8
8448	D18-gDNA-s1511.g1973	598	4	1	8
8449	D18-gDNA-s1512.g1974	218	4	1	8
8450	D18-gDNA-s1512.g1975	714	4	1	8
8451	D18-gDNA-s1512.g1976	103	4	1	8
8452	D18-gDNA-s1512.g1978	338	4	1	8
8453	D18-gDNA-s1515.g1980	460	4	1	8
8454	D18-gDNA-s1516.g1981	1731	4	1	8
8455	D18-gDNA-s1516.g1982	908	4	1	8
8456	D18-gDNA-s1516.g1983	1938	4	1	8
8457	D18-gDNA-s1517.g1984	844	4	1	8
8458	D18-gDNA-s1518.g1985	1404	4	1	8
8459	D18-gDNA-s1519.g1986	882	4	1	8
8460	D18-gDNA-s1520.g1987	109	4	1	8
8461	D18-gDNA-s1521.g1988	509	4	1	8
8462	D18-gDNA-s1521.g1989	1897	4	1	8
8463	D18-gDNA-s1522.g1990	1254	4	1	8
8464	D18-gDNA-s1522.g1991	137	4	1	8
8465	D18-gDNA-s1523.g1992	225	4	1	8
8466	D18-gDNA-s1523.g1993	1334	4	1	8
8467	D18-gDNA-s1524.g1994	167	4	1	8
8468	D18-gDNA-s1525.g1995	657	4	1	8
8469	D18-gDNA-s1525.g1996	274	4	1	8
8470	D18-gDNA-s1525.g1997	278	4	1	8
8471	D18-gDNA-s1525.g1998	312	4	1	8
8472	D18-gDNA-s1526.g1999	787	4	1	8
8473	D18-gDNA-s1528.g2000	1061	4	1	8
8474	D18-gDNA-s1528.g2001	320	4	1	8
8475	D18-gDNA-s1528.g2002	347	4	1	8
8476	D18-gDNA-s1529.g2004	736	4	1	8
8477	D18-gDNA-s1529.g2005	272	4	1	8
8478	D18-gDNA-s1529.g2006	275	4	1	8
8479	D18-gDNA-s1530.g2007	1581	4	1	8
8480	D18-gDNA-s1531.g2009	1058	4	1	8
8481	D18-gDNA-s1531.g2010	169	4	1	8
8482	D18-gDNA-s1532.g2011	175	4	1	8
8483	D18-gDNA-s1532.g2012	174	4	1	8
8484	D18-gDNA-s1532.g2013	144	4	1	8
8485	D18-gDNA-s1532.g2014	499	4	1	8
8486	D18-gDNA-s1533.g2015	989	4	1	8
8487	D18-gDNA-s1533.g2016	301	4	1	8
8488	D18-gDNA-s1534.g2017	103	4	1	8
8489	D18-gDNA-s1534.g2018	242	4	1	8
8490	D18-gDNA-s1535.g2019	117	4	1	8
8491	D18-gDNA-s1535.g2020	323	4	1	8
8492	D18-gDNA-s1535.g2021	239	4	1	8
8493	D18-gDNA-s1536.g2022	1012	4	1	8
8494	D18-gDNA-s1536.g2023	842	4	1	8
8495	D18-gDNA-s1537.g2024	610	4	1	8
8496	D18-gDNA-s1538.g2025	490	4	1	8
8497	D18-gDNA-s1538.g2026	959	4	1	8
8498	D18-gDNA-s1539.g2027	525	4	1	8
8499	D18-gDNA-s1539.g2028	782	4	1	8
8500	D18-gDNA-s1540.g2029	1252	4	1	8
8501	D18-gDNA-s1541.g2031	102	4	1	8
8502	D18-gDNA-s1541.g2033	451	4	1	8
8503	D18-gDNA-s1541.g2034	1308	4	1	8
8504	D18-gDNA-s1542.g2035	504	4	1	8
8505	D18-gDNA-s1542.g2036	481	4	1	8
8506	D18-gDNA-s1542.g2037	644	4	1	8
8507	D18-gDNA-s1542.g2038	476	4	1	8
8508	D18-gDNA-s1542.g2039	1622	4	1	8
8509	D18-gDNA-s1543.g2040	123	4	1	8
8510	D18-gDNA-s1544.g2041	1292	4	1	8
8511	D18-gDNA-s1545.g2042	622	4	1	8
8512	D18-gDNA-s1546.g2043	552	4	1	8
8513	D18-gDNA-s1546.g2044	749	4	1	8
8514	D18-gDNA-s1547.g2045	774	4	1	8
8515	D18-gDNA-s1548.g2046	423	4	1	8
8516	D18-gDNA-s1549.g2047	1145	4	1	8
8517	D18-gDNA-s1550.g2048	423	4	1	8
8518	D18-gDNA-s1550.g2049	692	4	1	8
8519	D18-gDNA-s1550.g2050	183	4	1	8
8520	D18-gDNA-s1550.g2051	240	4	1	8
8521	D18-gDNA-s1552.g2052	962	4	1	8
8522	D18-gDNA-s1553.g2053	486	4	1	8
8523	D18-gDNA-s1553.g2054	789	4	1	8
8524	D18-gDNA-s1553.g2055	143	4	1	8
8525	D18-gDNA-s1553.g2056	152	4	1	8
8526	D18-gDNA-s1554.g2057	1155	4	1	8
8527	D18-gDNA-s1555.g2058	207	4	1	8
8528	D18-gDNA-s1559.g2059	214	4	1	8
8529	D18-gDNA-s1559.g2060	123	4	1	8
8530	D18-gDNA-s1559.g2062	261	4	1	8
8531	D18-gDNA-s1559.g2063	1815	4	1	8
8532	D18-gDNA-s1560.g2064	111	4	1	8
8533	D18-gDNA-s1560.g2065	561	4	1	8
8534	D18-gDNA-s1560.g2066	185	4	1	8
8535	D18-gDNA-s1560.g2067	137	4	1	8
8536	D18-gDNA-s1561.g2068	629	4	1	8
8537	D18-gDNA-s1562.g2069	214	4	1	8
8538	D18-gDNA-s1562.g2070	386	4	1	8
8539	D18-gDNA-s1562.g2071	1082	4	1	8
8540	D18-gDNA-s1562.g2072	1031	4	1	8
8541	D18-gDNA-s1562.g2073	125	4	1	8
8542	D18-gDNA-s1562.g2074	471	4	1	8
8543	D18-gDNA-s1563.g2075	773	4	1	8
8544	D18-gDNA-s1563.g2076	181	4	1	8
8545	D18-gDNA-s1565.g2077	213	4	1	8
8546	D18-gDNA-s1565.g2078	603	4	1	8
8547	D18-gDNA-s1566.g2079	974	4	1	8
8548	D18-gDNA-s1566.g2080	181	4	1	8
8549	D18-gDNA-s1566.g2081	222	4	1	8
8550	D18-gDNA-s1566.g2082	615	4	1	8
8551	D18-gDNA-s1567.g2084	361	4	1	8
8552	D18-gDNA-s1568.g2085	855	4	1	8
8553	D18-gDNA-s1569.g2086	398	4	1	8
8554	D18-gDNA-s1570.g2087	142	4	1	8
8555	D18-gDNA-s1571.g2088	538	4	1	8
8556	D18-gDNA-s1572.g2089	1057	4	1	8
8557	D18-gDNA-s1572.g2090	197	4	1	8
8558	D18-gDNA-s1578.g2091	328	4	1	8
8559	D18-gDNA-s1579.g2092	780	4	1	8
8560	D18-gDNA-s1580.g2093	211	4	1	8
8561	D18-gDNA-s1580.g2094	780	4	1	8
8562	D18-gDNA-s1580.g2095	1135	4	1	8
8563	D18-gDNA-s1580.g2096	407	4	1	8
8564	D18-gDNA-s1581.g2097	237	4	1	8
8565	D18-gDNA-s1582.g2098	955	4	1	8
8566	D18-gDNA-s1583.g2099	1023	4	1	8
8567	D18-gDNA-s1583.g2100	868	4	1	8
8568	D18-gDNA-s1584.g2101	992	4	1	8
8569	D18-gDNA-s1585.g2102	1172	4	1	8
8570	D18-gDNA-s1587.g2103	930	4	1	8
8571	D18-gDNA-s1588.g2104	885	4	1	8
8572	D18-gDNA-s1588.g2105	735	4	1	8
8573	D18-gDNA-s1589.g2106	250	4	1	8
8574	D18-gDNA-s1590.g2107	635	4	1	8
8575	D18-gDNA-s1590.g2108	411	4	1	8
8576	D18-gDNA-s1591.g2109	495	4	1	8
8577	D18-gDNA-s1592.g2110	138	4	1	8
8578	D18-gDNA-s1592.g2111	370	4	1	8
8579	D18-gDNA-s1592.g2112	479	4	1	8
8580	D18-gDNA-s1594.g2113	1452	4	1	8
8581	D18-gDNA-s1595.g2114	2019	4	1	8
8582	D18-gDNA-s1596.g2115	302	4	1	8
8583	D18-gDNA-s1596.g2116	154	4	1	8
8584	D18-gDNA-s1597.g2117	925	4	1	8
8585	D18-gDNA-s1598.g2119	2192	4	1	8
8586	D18-gDNA-s1599.g2120	182	4	1	8
8587	D18-gDNA-s1599.g2121	421	4	1	8
8588	D18-gDNA-s1600.g2122	836	4	1	8
8589	D18-gDNA-s1600.g2123	1289	4	1	8
8590	D18-gDNA-s1601.g2124	138	4	1	8
8591	D18-gDNA-s1601.g2126	230	4	1	8
8592	D18-gDNA-s1603.g2127	300	4	1	8
8593	D18-gDNA-s1603.g2128	686	4	1	8
8594	D18-gDNA-s1604.g2129	926	4	1	8
8595	D18-gDNA-s1605.g2130	805	4	1	8
8596	D18-gDNA-s1605.g2131	139	4	1	8
8597	D18-gDNA-s1605.g2132	867	4	1	8
8598	D18-gDNA-s1605.g2133	244	4	1	8
8599	D18-gDNA-s1606.g2134	1017	4	1	8
8600	D18-gDNA-s1606.g2135	1133	4	1	8
8601	D18-gDNA-s1608.g2136	927	4	1	8
8602	D18-gDNA-s1608.g2137	138	4	1	8
8603	D18-gDNA-s1608.g2138	299	4	1	8
8604	D18-gDNA-s1609.g2139	861	4	1	8
8605	D18-gDNA-s1609.g2140	181	4	1	8
8606	D18-gDNA-s1610.g2141	1789	4	1	8
8607	D18-gDNA-s1610.g2142	1731	4	1	8
8608	D18-gDNA-s1611.g2144	356	4	1	8
8609	D18-gDNA-s1612.g2145	121	4	1	8
8610	D18-gDNA-s1612.g2146	190	4	1	8
8611	D18-gDNA-s1612.g2147	942	4	1	8
8612	D18-gDNA-s1613.g2148	189	4	1	8
8613	D18-gDNA-s1614.g2149	903	4	1	8
8614	D18-gDNA-s1615.g2150	191	4	1	8
8615	D18-gDNA-s1615.g2151	1063	4	1	8
8616	D18-gDNA-s1616.g2152	1073	4	1	8
8617	D18-gDNA-s1618.g2153	1182	4	1	8
8618	D18-gDNA-s1618.g2155	230	4	1	8
8619	D18-gDNA-s1619.g2156	977	4	1	8
8620	D18-gDNA-s1619.g2157	1744	4	1	8
8621	D18-gDNA-s1620.g2158	1132	4	1	8
8622	D18-gDNA-s1620.g2159	966	4	1	8
8623	D18-gDNA-s1620.g2160	363	4	1	8
8624	D18-gDNA-s1621.g2161	389	4	1	8
8625	D18-gDNA-s1621.g2162	304	4	1	8
8626	D18-gDNA-s1621.g2163	119	4	1	8
8627	D18-gDNA-s1621.g2164	809	4	1	8
8628	D18-gDNA-s1621.g2165	114	4	1	8
8629	D18-gDNA-s1625.g2167	654	4	1	8
8630	D18-gDNA-s1625.g2168	642	4	1	8
8631	D18-gDNA-s1626.g2169	163	4	1	8
8632	D18-gDNA-s1626.g2170	621	4	1	8
8633	D18-gDNA-s1627.g2171	205	4	1	8
8634	D18-gDNA-s1627.g2172	868	4	1	8
8635	D18-gDNA-s1627.g2173	795	4	1	8
8636	D18-gDNA-s1627.g2174	131	4	1	8
8637	D18-gDNA-s1627.g2175	1584	4	1	8
8638	D18-gDNA-s1629.g2176	163	4	1	8
8639	D18-gDNA-s1629.g2177	1803	4	1	8
8640	D18-gDNA-s1631.g2178	315	4	1	8
8641	D18-gDNA-s1631.g2179	389	4	1	8
8642	D18-gDNA-s1631.g2180	1937	4	1	8
8643	D18-gDNA-s1633.g2182	492	4	1	8
8644	D18-gDNA-s1633.g2183	170	4	1	8
8645	D18-gDNA-s1633.g2184	230	4	1	8
8646	D18-gDNA-s1633.g2185	173	4	1	8
8647	D18-gDNA-s1633.g2186	289	4	1	8
8648	D18-gDNA-s1633.g2187	4586	4	1	8
8649	D18-gDNA-s1634.g2188	1208	4	1	8
8650	D18-gDNA-s1634.g2189	1369	4	1	8
8651	D18-gDNA-s1635.g2190	114	4	1	8
8652	D18-gDNA-s1635.g2191	299	4	1	8
8653	D18-gDNA-s1635.g2192	441	4	1	8
8654	D18-gDNA-s1636.g2193	416	4	1	8
8655	D18-gDNA-s1636.g2194	479	4	1	8
8656	D18-gDNA-s1638.g2195	115	4	1	8
8657	D18-gDNA-s1638.g2196	244	4	1	8
8658	D18-gDNA-s1639.g2197	109	4	1	8
8659	D18-gDNA-s1639.g2198	1972	4	1	8
8660	D18-gDNA-s1639.g2199	256	4	1	8
8661	D18-gDNA-s1639.g2200	602	4	1	8
8662	D18-gDNA-s1639.g2201	1548	4	1	8
8663	D18-gDNA-s1640.g2202	828	4	1	8
8664	D18-gDNA-s1641.g2203	148	4	1	8
8665	D18-gDNA-s1641.g2204	341	4	1	8
8666	D18-gDNA-s1641.g2205	282	4	1	8
8667	D18-gDNA-s1642.g2207	463	4	1	8
