id	name	length	belongsGroup	isSample	isType
5547	D36-s2_c26858-0-21	1366	2	2	2
5548	D36-s2_c26858-0-22	1544	2	2	2
5549	D36-s2_c26878-0-18	724	2	2	2
5550	D36-s2_c26878-0-26	539	2	2	2
5551	D36-s2_c26954-0-1	1680	2	2	2
5552	D36-s2_c26954-0-2	1695	2	2	2
5553	D36-s2_c26954-0-3	1701	2	2	2
5554	D36-s2_c26954-0-5	1587	2	2	2
5555	D36-s2_c26965-0-2	1438	2	2	2
5556	D36-s2_c26976-0-6	1345	2	2	2
5557	D36-s2_c26984-0-7	1280	2	2	2
5558	D36-s2_c26985-0-1	1836	2	2	2
5559	D36-s2_c26985-0-2	1865	2	2	2
5560	D36-s2_c26985-0-3	1797	2	2	2
5561	D36-s2_c27013-0-1	1020	2	2	2
5562	D36-s2_c27013-0-3	962	2	2	2
5563	D36-s2_c27075-0-2	920	2	2	2
5564	D36-s2_c27075-0-8	1053	2	2	2
5565	D36-s2_c27075-0-13	975	2	2	2
5566	D36-s2_c27075-0-17	1111	2	2	2
5567	D36-s2_c27103-0-1	776	2	2	2
5568	D36-s2_c27152-0-11	1112	2	2	2
5569	D36-s2_c27158-0-3	1208	2	2	2
5570	D36-s2_c27200-0-1	2931	2	2	2
5571	D36-s2_c27200-0-2	2912	2	2	2
5572	D36-s2_c27220-0-1	1455	2	2	2
5573	D36-s2_c27220-0-2	1774	2	2	2
5574	D36-s2_c27227-0-5	785	2	2	2
5575	D36-s2_c27227-0-7	684	2	2	2
5576	D36-s2_c27227-0-11	602	2	2	2
5577	D36-s2_c27227-0-12	538	2	2	2
5578	D36-s2_c27227-0-13	639	2	2	2
5579	D36-s2_c27227-0-27	646	2	2	2
5580	D36-s2_c27236-0-1	2631	2	2	2
5581	D36-s2_c27236-0-2	2574	2	2	2
5582	D36-s2_c27236-0-3	2236	2	2	2
5583	D36-s2_c27236-0-4	2658	2	2	2
5584	D36-s2_c27236-0-5	2611	2	2	2
5585	D36-s2_c27236-0-7	2320	2	2	2
5586	D36-s2_c27236-0-8	2547	2	2	2
5587	D36-s2_c27236-0-9	2584	2	2	2
5588	D36-s2_c27236-0-10	2480	2	2	2
5589	D36-s2_c27236-0-11	2484	2	2	2
5590	D36-s2_c27236-0-12	2605	2	2	2
5591	D36-s2_c27236-0-13	2490	2	2	2
5592	D36-s2_c27236-0-14	2406	2	2	2
5593	D36-s2_c27236-0-15	2453	2	2	2
5594	D36-s2_c27236-0-16	2615	2	2	2
5595	D36-s2_c27236-0-17	2705	2	2	2
5596	D36-s2_c27236-0-18	2226	2	2	2
5597	D36-s2_c27236-0-19	2537	2	2	2
5598	D36-s2_c27236-0-20	2246	2	2	2
5599	D36-s2_c27236-0-21	2162	2	2	2
5600	D36-s2_c27236-0-22	2558	2	2	2
5601	D36-s2_c27236-0-23	2621	2	2	2
5602	D36-s2_c27236-0-24	2568	2	2	2
5603	D36-s2_c27236-0-25	2500	2	2	2
5604	D36-s2_c27236-0-26	2564	2	2	2
5605	D36-s2_c27236-0-27	2527	2	2	2
5606	D36-s2_c27236-0-28	2531	2	2	2
5607	D36-s2_c27246-0-1	2914	2	2	2
5608	D36-s2_c27246-0-2	2896	2	2	2
5609	D36-s2_c27246-0-3	3110	2	2	2
5610	D36-s2_c27246-0-4	3092	2	2	2
5611	D36-s2_c27254-0-2	1407	2	2	2
5612	D36-s2_c27254-0-3	1945	2	2	2
5613	D36-s2_c27254-0-4	1274	2	2	2
5614	D36-s2_c27254-0-5	1373	2	2	2
5615	D36-s2_c27270-0-4	938	2	2	2
5616	D36-s2_c27276-0-3	710	2	2	2
5617	D36-s2_c27308-0-1	1981	2	2	2
5618	D36-s2_c27312-0-24	1409	2	2	2
5619	D36-s2_c27344-0-1	744	2	2	2
5620	D36-s2_c27344-0-3	1035	2	2	2
5621	D36-s2_c27344-0-5	881	2	2	2
5622	D36-s2_c27344-0-8	632	2	2	2
5623	D36-s2_c27344-0-9	997	2	2	2
5624	D36-s2_c27344-0-10	937	2	2	2
5625	D36-s2_c27344-0-11	1021	2	2	2
5626	D36-s2_c27344-0-12	791	2	2	2
5627	D36-s2_c27344-0-13	1053	2	2	2
5628	D36-s2_c27344-0-14	910	2	2	2
5629	D36-s2_c27344-0-16	1026	2	2	2
5630	D36-s2_c27344-0-17	1048	2	2	2
5631	D36-s2_c27344-0-18	820	2	2	2
5632	D36-s2_c27344-0-19	847	2	2	2
5633	D36-s2_c27344-0-22	674	2	2	2
5634	D36-s2_c27344-0-25	992	2	2	2
5635	D36-s2_c27344-0-26	522	2	2	2
5636	D36-s2_c27371-0-4	2122	2	2	2
5637	D36-s2_c27374-0-2	1910	2	2	2
5638	D36-s2_c27375-0-2	1042	2	2	2
5639	D36-s2_c27375-0-5	1318	2	2	2
5640	D36-s2_c27375-0-6	1322	2	2	2
5641	D36-s2_c27375-0-7	2095	2	2	2
5642	D36-s2_c27375-0-9	665	2	2	2
5643	D36-s2_c27375-0-13	733	2	2	2
5644	D36-s2_c27375-0-14	1550	2	2	2
5645	D36-s2_c27375-0-15	1609	2	2	2
5646	D36-s2_c27375-0-17	1075	2	2	2
5647	D36-s2_c27375-0-20	1684	2	2	2
5648	D36-s2_c27375-0-21	1504	2	2	2
5649	D36-s2_c27375-0-23	1717	2	2	2
5650	D36-s2_c27375-0-24	1337	2	2	2
5651	D36-s2_c27375-0-25	1928	2	2	2
5652	D36-s2_c27375-0-26	1913	2	2	2
5653	D36-s2_c27375-0-27	732	2	2	2
5654	D36-s2_c27375-0-28	1515	2	2	2
5655	D36-s2_c27375-0-29	2062	2	2	2
5656	D36-s2_c27375-0-31	1471	2	2	2
5657	D36-s2_c27375-0-32	1323	2	2	2
5658	D36-s2_c27375-0-33	1576	2	2	2
5659	D36-s2_c27383-1-3	529	2	2	2
5660	D36-s2_c27394-0-1	871	2	2	2
5661	D36-s2_c27394-0-2	2208	2	2	2
5662	D36-s2_c27414-0-2	549	2	2	2
5663	D36-s2_c27414-0-4	1010	2	2	2
5664	D36-s2_c27414-0-6	2302	2	2	2
5665	D36-s2_c27421-0-2	1635	2	2	2
5666	D36-s2_c27421-0-7	1199	2	2	2
5667	D36-s2_c27433-0-2	525	2	2	2
5668	D36-s2_c27435-0-2	2409	2	2	2
5669	D36-s2_c27435-0-3	1394	2	2	2
5670	D36-s2_c27450-0-1	1886	2	2	2
5671	D36-s2_c27524-0-5	850	2	2	2
5672	D36-s2_c27524-0-17	511	2	2	2
5673	D36-s2_c27532-0-6	2318	2	2	2
5674	D36-s2_c27532-0-7	2266	2	2	2
5675	D36-s2_c27532-0-10	2248	2	2	2
5676	D36-s2_c27532-0-15	1046	2	2	2
5677	D36-s2_c27532-0-16	1073	2	2	2
5678	D36-s2_c27532-0-17	1852	2	2	2
5679	D36-s2_c27532-0-19	972	2	2	2
5680	D36-s2_c27532-0-25	1147	2	2	2
5681	D36-s2_c27532-0-26	1127	2	2	2
5682	D36-s2_c27532-0-34	1026	2	2	2
5683	D36-s2_c27537-0-1	602	2	2	2
5684	D36-s2_c27537-0-5	969	2	2	2
5685	D36-s2_c27537-0-10	995	2	2	2
5686	D36-s2_c27537-0-14	577	2	2	2
5687	D36-s2_c27537-0-16	659	2	2	2
5688	D36-s2_c27537-0-25	577	2	2	2
5689	D36-s2_c27537-0-26	520	2	2	2
5690	D36-s2_c27537-0-27	520	2	2	2
5691	D36-s2_c27537-0-28	588	2	2	2
5692	D36-s2_c27537-0-30	970	2	2	2
5693	D36-s2_c27537-0-31	563	2	2	2
5694	D36-s2_c27537-0-32	557	2	2	2
5695	D36-s2_c27537-0-34	544	2	2	2
5696	D36-s2_c27537-0-40	577	2	2	2
5697	D36-s2_c27538-0-50	671	2	2	2
5698	D36-s2_c27539-0-3	562	2	2	2
5699	D36-s2_c27539-0-47	609	2	2	2
5700	D36-s2_c27546-0-2	617	2	2	2
5701	D36-s2_c27546-0-17	819	2	2	2
5702	D36-s2_c27546-0-21	1049	2	2	2
5703	D36-s2_c27546-0-24	683	2	2	2
5704	D36-s2_c27546-0-25	833	2	2	2
5705	D36-s2_c27546-0-29	595	2	2	2
5706	D36-s2_c27546-0-33	689	2	2	2
5707	D36-s2_c27546-0-37	637	2	2	2
5708	D36-s2_c27556-1-5	642	2	2	2
5709	D36-s2_c27556-1-8	657	2	2	2
5710	D36-s2_c39645-0-1	876	2	2	2
5711	D36-s2_c40116-0-1	1362	2	2	2
5712	D36-s2_c41065-0-1	1257	2	2	2
5713	D36-s2_c42389-0-1	601	2	2	2
5714	D36-s2_c44956-0-1	814	2	2	2
5715	D36-s2_c45409-0-1	1251	2	2	2
5716	D36-s2_c46631-0-1	836	2	2	2
5717	D36-s2_c51508-0-1	508	2	2	2
5718	D36-s2_c51614-0-1	688	2	2	2
5719	D36-s2_c53104-0-1	796	2	2	2
5720	D36-s2_c53123-0-1	1510	2	2	2
5721	D36-s2_c53275-0-1	685	2	2	2
5722	D36-s2_c53680-0-1	1573	2	2	2
5723	D36-s2_c60462-0-1	1150	2	2	2
5724	D36-s2_c75397-0-1	542	2	2	2
5725	D36-s2_c76938-0-1	802	2	2	2
5726	D36-s2_c78399-0-1	916	2	2	2
5727	D36-s2_c79479-0-1	580	2	2	2
5728	D36-s2_c80352-0-1	718	2	2	2
5729	D36-s2_c83059-0-1	650	2	2	2
5730	D36-s2_c84923-0-1	856	2	2	2
5731	D36-s2_c85463-0-1	776	2	2	2
5732	D36-s2_c85546-0-1	586	2	2	2
5733	D36-s2_c86172-0-1	751	2	2	2
5734	D36-s2_c87261-0-1	893	2	2	2
5735	D36-s2_c89497-0-1	528	2	2	2
5736	D36-s2_c89511-0-1	665	2	2	2
5737	D36-s2_c89562-0-1	511	2	2	2
5738	D36-s2_c89864-0-1	874	2	2	2
5739	D36-s2_c90287-0-1	827	2	2	2
5740	D36-s2_c91191-0-1	577	2	2	2
5741	D36-s2_c91264-0-1	668	2	2	2
5742	D36-s2_c92864-0-1	794	2	2	2
5743	D36-s2_c96026-0-1	576	2	2	2
5744	D36-s2_c96685-0-1	532	2	2	2
5745	D36-s2_c97028-0-1	518	2	2	2
5746	D36-s2_c98289-0-1	1329	2	2	2
5747	D36-s2_c99413-0-1	630	2	2	2
5748	D36-s2_c102945-0-1	519	2	2	2
5749	D36-s2_c103142-0-1	850	2	2	2
5750	D36-s2_c103587-0-1	544	2	2	2
5751	D36-s2_c104127-0-1	748	2	2	2
5752	D36-s2_c105849-0-1	535	2	2	2
5753	D36-s2_c106673-0-1	717	2	2	2
5754	D36-s2_c110508-0-1	537	2	2	2
5755	D36-s2_c110685-0-1	984	2	2	2
5756	D36-s2_c111623-0-1	954	2	2	2
5757	D36-s2_c113937-0-1	1070	2	2	2
5758	D36-s2_c115013-0-1	688	2	2	2
5759	D36-s2_c116324-0-1	970	2	2	2
5760	D36-s2_c117073-0-1	589	2	2	2
5761	D36-s2_c118494-0-1	533	2	2	2
5762	D36-s2_c121086-0-1	650	2	2	2
5763	D36-s2_c123287-0-1	696	2	2	2
5764	D36-s2_c124106-0-1	567	2	2	2
5765	D36-s2_c125267-0-1	606	2	2	2
5766	D36-s2_c128976-0-1	690	2	2	2
5767	D36-s2_c129339-0-1	517	2	2	2
5768	D36-s2_c132356-0-1	524	2	2	2
5769	D36-s2_c134419-0-1	815	2	2	2
5770	D36-s2_c137785-0-1	659	2	2	2
5771	D36-s2_c138316-0-1	954	2	2	2
5772	D36-s2_c142019-0-1	505	2	2	2
5773	D36-s2_c144903-0-1	596	2	2	2
5774	D36-s2_c145024-0-1	530	2	2	2
5775	D36-s2_c146989-0-1	1345	2	2	2
5776	D36-s2_c159771-0-1	778	2	2	2
5777	D36-s2_c162918-0-1	527	2	2	2
5778	D36-s2_c163794-0-1	680	2	2	2
5779	D36-s2_c166905-0-1	563	2	2	2
5780	D36-s2_c171681-0-1	821	2	2	2
5781	D36-s2_c174125-0-1	749	2	2	2
5782	D36-s2_c174986-0-1	1087	2	2	2
5783	D36-s2_c175039-0-1	542	2	2	2
5784	D36-s2_c175362-0-1	793	2	2	2
5785	D36-s2_c183522-0-1	529	2	2	2
5786	D36-s2_c193534-0-1	534	2	2	2
5787	D36-s2_c196407-0-1	563	2	2	2
5788	D36-s2_c201562-0-1	559	2	2	2
5789	D36-s2_c204157-0-1	654	2	2	2
5790	D36-s2_c210586-0-1	574	2	2	2
5791	D36-s2_c210786-0-1	535	2	2	2
5792	D36-s2_c211195-0-1	586	2	2	2
5793	D36-s2_c211864-0-1	593	2	2	2
5794	D36-s2_c217367-0-1	781	2	2	2
5795	D36-s2_c229510-0-1	593	2	2	2
5796	D36-s2_c245787-0-1	609	2	2	2
5797	D36-s2_c247355-0-1	525	2	2	2
5798	D36-s2_c248026-0-1	611	2	2	2
5799	D36-s2_c257440-0-1	511	2	2	2
5800	D36-s2_c260482-0-1	551	2	2	2
5801	D36-s2_c317181-0-1	571	2	2	2
5802	D36-s34_c39-0-1	526	3	3	2
5803	D36-s34_c200-0-1	589	3	3	2
5804	D36-s34_c393-0-1	592	3	3	2
5805	D36-s34_c539-0-1	860	3	3	2
5806	D36-s34_c562-0-1	526	3	3	2
5807	D36-s34_c693-0-1	998	3	3	2
5808	D36-s34_c846-0-1	997	3	3	2
5809	D36-s34_c1336-0-1	886	3	3	2
5810	D36-s34_c1646-0-1	594	3	3	2
5811	D36-s34_c1880-0-1	638	3	3	2
5812	D36-s34_c1919-0-1	886	3	3	2
5813	D36-s34_c1980-0-1	604	3	3	2
5814	D36-s34_c2268-0-1	692	3	3	2
5815	D36-s34_c2435-0-1	558	3	3	2
5816	D36-s34_c2724-0-2	539	3	3	2
5817	D36-s34_c2803-0-1	911	3	3	2
5818	D36-s34_c3238-0-1	554	3	3	2
5819	D36-s34_c3244-0-1	785	3	3	2
5820	D36-s34_c3244-0-2	669	3	3	2
5821	D36-s34_c3266-0-1	696	3	3	2
5822	D36-s34_c3352-0-1	647	3	3	2
5823	D36-s34_c3585-0-1	705	3	3	2
5824	D36-s34_c4151-0-1	718	3	3	2
5825	D36-s34_c4443-0-1	649	3	3	2
5826	D36-s34_c5033-0-1	1104	3	3	2
5827	D36-s34_c5112-0-1	895	3	3	2
5828	D36-s34_c5365-0-1	874	3	3	2
5829	D36-s34_c5367-0-1	867	3	3	2
5830	D36-s34_c5793-0-1	505	3	3	2
5831	D36-s34_c5993-0-2	798	3	3	2
5832	D36-s34_c6035-0-1	656	3	3	2
5833	D36-s34_c6045-0-1	1158	3	3	2
5834	D36-s34_c6132-0-1	706	3	3	2
5835	D36-s34_c6162-0-1	518	3	3	2
5836	D36-s34_c6237-0-1	699	3	3	2
5837	D36-s34_c6456-0-1	1160	3	3	2
5838	D36-s34_c6559-0-1	529	3	3	2
5839	D36-s34_c6927-0-1	637	3	3	2
5840	D36-s34_c7092-0-1	694	3	3	2
5841	D36-s34_c7202-0-1	622	3	3	2
5842	D36-s34_c7359-0-1	878	3	3	2
5843	D36-s34_c7653-0-1	547	3	3	2
5844	D36-s34_c7653-0-2	543	3	3	2
5845	D36-s34_c7686-0-1	574	3	3	2
5846	D36-s34_c7767-0-1	1525	3	3	2
5847	D36-s34_c7861-0-1	1333	3	3	2
5848	D36-s34_c7956-0-1	984	3	3	2
5849	D36-s34_c7956-0-2	2145	3	3	2
5850	D36-s34_c8186-0-1	759	3	3	2
5851	D36-s34_c8222-0-1	1038	3	3	2
5852	D36-s34_c8366-0-1	1417	3	3	2
5853	D36-s34_c8610-0-3	768	3	3	2
5854	D36-s34_c8696-0-1	1077	3	3	2
5855	D36-s34_c8962-0-1	830	3	3	2
5856	D36-s34_c8962-0-2	900	3	3	2
5857	D36-s34_c8974-0-1	763	3	3	2
5858	D36-s34_c9059-0-1	811	3	3	2
5859	D36-s34_c9110-0-1	1274	3	3	2
5860	D36-s34_c9156-0-1	1550	3	3	2
5861	D36-s34_c9165-0-1	1165	3	3	2
5862	D36-s34_c9165-0-2	1141	3	3	2
5863	D36-s34_c9173-0-1	644	3	3	2
5864	D36-s34_c9173-0-2	701	3	3	2
5865	D36-s34_c9192-0-1	990	3	3	2
5866	D36-s34_c9192-0-2	1049	3	3	2
5867	D36-s34_c9260-0-1	694	3	3	2
5868	D36-s34_c9569-0-2	602	3	3	2
5869	D36-s34_c9654-0-1	581	3	3	2
5870	D36-s34_c9699-0-1	1566	3	3	2
5871	D36-s34_c9765-0-1	719	3	3	2
5872	D36-s34_c9768-0-1	565	3	3	2
5873	D36-s34_c9983-0-1	577	3	3	2
5874	D36-s34_c9993-0-1	642	3	3	2
5875	D36-s34_c10062-0-1	764	3	3	2
5876	D36-s34_c10099-0-2	1147	3	3	2
5877	D36-s34_c10138-0-1	2540	3	3	2
5878	D36-s34_c10138-0-2	2540	3	3	2
5879	D36-s34_c10228-0-1	664	3	3	2
5880	D36-s34_c10265-0-1	800	3	3	2
5881	D36-s34_c10382-0-1	1695	3	3	2
5882	D36-s34_c10382-0-2	1727	3	3	2
5883	D36-s34_c10431-0-1	1379	3	3	2
5884	D36-s34_c10549-0-1	927	3	3	2
5885	D36-s34_c10552-0-1	1173	3	3	2
5886	D36-s34_c10662-0-1	747	3	3	2
5887	D36-s34_c10698-0-1	2184	3	3	2
5888	D36-s34_c10860-0-3	1148	3	3	2
5889	D36-s34_c11010-0-1	973	3	3	2
5890	D36-s34_c11229-0-1	915	3	3	2
5891	D36-s34_c11229-0-2	751	3	3	2
5892	D36-s34_c11365-0-1	821	3	3	2
5893	D36-s34_c11506-0-1	2067	3	3	2
5894	D36-s34_c11506-0-2	600	3	3	2
5895	D36-s34_c11594-0-1	1177	3	3	2
5896	D36-s34_c11783-0-1	880	3	3	2
5897	D36-s34_c11856-0-1	615	3	3	2
5898	D36-s34_c11958-0-1	1244	3	3	2
5899	D36-s34_c11973-0-2	890	3	3	2
5900	D36-s34_c12081-0-1	808	3	3	2
5901	D36-s34_c12083-0-1	510	3	3	2
5902	D36-s34_c12162-0-1	998	3	3	2
5903	D36-s34_c12162-0-2	584	3	3	2
5904	D36-s34_c12249-0-1	502	3	3	2
5905	D36-s34_c12280-0-1	663	3	3	2
5906	D36-s34_c12513-0-2	971	3	3	2
5907	D36-s34_c12743-0-7	618	3	3	2
5908	D36-s34_c12765-0-1	586	3	3	2
5909	D36-s34_c12834-0-1	850	3	3	2
5910	D36-s34_c12884-0-1	1185	3	3	2
5911	D36-s34_c13005-0-1	1116	3	3	2
5912	D36-s34_c13030-0-1	1612	3	3	2
5913	D36-s34_c13054-0-1	560	3	3	2
5914	D36-s34_c13128-0-4	517	3	3	2
5915	D36-s34_c13426-0-1	1307	3	3	2
5916	D36-s34_c13426-0-2	1256	3	3	2
5917	D36-s34_c13430-0-1	785	3	3	2
5918	D36-s34_c13464-0-1	3477	3	3	2
5919	D36-s34_c13480-0-1	744	3	3	2
5920	D36-s34_c13502-0-1	2213	3	3	2
5921	D36-s34_c13502-0-2	2148	3	3	2
5922	D36-s34_c13504-0-1	1146	3	3	2
5923	D36-s34_c13519-0-1	1042	3	3	2
5924	D36-s34_c13547-0-1	1076	3	3	2
5925	D36-s34_c13616-0-1	750	3	3	2
5926	D36-s34_c13624-0-1	804	3	3	2
5927	D36-s34_c13660-0-1	736	3	3	2
5928	D36-s34_c13663-0-1	1670	3	3	2
5929	D36-s34_c13663-0-2	1501	3	3	2
5930	D36-s34_c13671-0-1	709	3	3	2
5931	D36-s34_c14179-0-1	602	3	3	2
5932	D36-s34_c14244-0-1	531	3	3	2
5933	D36-s34_c14274-0-1	1356	3	3	2
5934	D36-s34_c14309-0-1	751	3	3	2
5935	D36-s34_c14314-0-2	1437	3	3	2
5936	D36-s34_c14337-0-1	754	3	3	2
5937	D36-s34_c14355-0-1	1269	3	3	2
5938	D36-s34_c14374-0-1	1412	3	3	2
5939	D36-s34_c14584-0-1	1025	3	3	2
5940	D36-s34_c14623-0-1	1376	3	3	2
5941	D36-s34_c14648-0-1	1627	3	3	2
5942	D36-s34_c14655-0-1	506	3	3	2
5943	D36-s34_c14683-0-1	527	3	3	2
5944	D36-s34_c14683-0-2	614	3	3	2
5945	D36-s34_c14686-0-1	2212	3	3	2
5946	D36-s34_c14765-0-1	876	3	3	2
5947	D36-s34_c14765-0-2	856	3	3	2
5948	D36-s34_c14765-0-3	932	3	3	2
5949	D36-s34_c14765-0-4	952	3	3	2
5950	D36-s34_c14923-0-1	1159	3	3	2
5951	D36-s34_c14923-0-2	1170	3	3	2
5952	D36-s34_c14925-0-1	1433	3	3	2
5953	D36-s34_c14974-0-2	865	3	3	2
5954	D36-s34_c14985-0-1	621	3	3	2
5955	D36-s34_c15025-0-1	756	3	3	2
5956	D36-s34_c15157-0-1	926	3	3	2
5957	D36-s34_c15182-0-1	600	3	3	2
5958	D36-s34_c15209-0-1	673	3	3	2
5959	D36-s34_c15235-0-1	1778	3	3	2
5960	D36-s34_c15396-0-1	926	3	3	2
5961	D36-s34_c15620-0-2	1502	3	3	2
5962	D36-s34_c15620-0-3	1459	3	3	2
5963	D36-s34_c15620-0-4	584	3	3	2
5964	D36-s34_c15620-0-5	1520	3	3	2
5965	D36-s34_c15620-0-7	1477	3	3	2
5966	D36-s34_c15620-0-8	1449	3	3	2
5967	D36-s34_c15620-0-9	1406	3	3	2
5968	D36-s34_c15667-0-1	1005	3	3	2
5969	D36-s34_c15754-0-1	1489	3	3	2
5970	D36-s34_c15786-0-1	2188	3	3	2
5971	D36-s34_c15932-0-1	711	3	3	2
5972	D36-s34_c15942-0-1	1277	3	3	2
5973	D36-s34_c15942-0-2	604	3	3	2
5974	D36-s34_c16031-0-1	2501	3	3	2
5975	D36-s34_c16031-0-2	2584	3	3	2
5976	D36-s34_c16031-0-3	2586	3	3	2
5977	D36-s34_c16031-0-4	2499	3	3	2
5978	D36-s34_c16069-0-1	862	3	3	2
5979	D36-s34_c16168-0-1	866	3	3	2
5980	D36-s34_c16168-0-5	503	3	3	2
5981	D36-s34_c16263-0-1	1460	3	3	2
5982	D36-s34_c16315-0-1	647	3	3	2
5983	D36-s34_c16447-0-1	1595	3	3	2
5984	D36-s34_c16543-0-1	1487	3	3	2
5985	D36-s34_c16708-0-1	1178	3	3	2
5986	D36-s34_c16809-0-1	674	3	3	2
5987	D36-s34_c16916-0-1	728	3	3	2
5988	D36-s34_c16916-0-2	1064	3	3	2
5989	D36-s34_c16993-0-1	905	3	3	2
5990	D36-s34_c16993-0-2	721	3	3	2
5991	D36-s34_c17010-0-3	963	3	3	2
5992	D36-s34_c17046-0-1	1058	3	3	2
5993	D36-s34_c17086-0-3	504	3	3	2
5994	D36-s34_c17144-2-1	2283	3	3	2
5995	D36-s34_c17175-0-1	1710	3	3	2
5996	D36-s34_c17226-0-1	1769	3	3	2
5997	D36-s34_c17374-0-1	795	3	3	2
5998	D36-s34_c17407-0-1	630	3	3	2
5999	D36-s34_c17504-0-1	1043	3	3	2
6000	D36-s34_c17621-0-2	1495	3	3	2
6001	D36-s34_c17662-0-2	1185	3	3	2
6002	D36-s34_c17665-0-1	990	3	3	2
6003	D36-s34_c17792-0-1	850	3	3	2
6004	D36-s34_c17792-0-3	862	3	3	2
6005	D36-s34_c17792-0-4	876	3	3	2
6006	D36-s34_c17792-0-5	607	3	3	2
6007	D36-s34_c17792-0-6	595	3	3	2
6008	D36-s34_c17792-0-9	864	3	3	2
6009	D36-s34_c17883-0-1	1038	3	3	2
6010	D36-s34_c17911-0-1	916	3	3	2
6011	D36-s34_c17911-0-2	897	3	3	2
6012	D36-s34_c17911-0-3	982	3	3	2
6013	D36-s34_c17911-0-4	1001	3	3	2
6014	D36-s34_c18013-0-1	755	3	3	2
6015	D36-s34_c18019-0-2	1827	3	3	2
6016	D36-s34_c18019-0-3	1896	3	3	2
6017	D36-s34_c18204-0-2	762	3	3	2
6018	D36-s34_c18204-0-3	717	3	3	2
6019	D36-s34_c18327-0-1	1291	3	3	2
6020	D36-s34_c18327-0-2	1271	3	3	2
6021	D36-s34_c18332-0-1	1627	3	3	2
6022	D36-s34_c18332-0-2	1118	3	3	2
6023	D36-s34_c18332-0-3	1107	3	3	2
6024	D36-s34_c18332-0-4	1616	3	3	2
6025	D36-s34_c18380-0-2	1688	3	3	2
6026	D36-s34_c18574-0-1	850	3	3	2
6027	D36-s34_c18633-0-1	1525	3	3	2
6028	D36-s34_c18734-0-1	798	3	3	2
6029	D36-s34_c18786-0-1	2303	3	3	2
6030	D36-s34_c18807-0-1	2030	3	3	2
6031	D36-s34_c18814-0-2	850	3	3	2
6032	D36-s34_c18814-0-3	873	3	3	2
6033	D36-s34_c18814-0-4	590	3	3	2
6034	D36-s34_c18834-0-1	1120	3	3	2
6035	D36-s34_c18838-0-2	1032	3	3	2
6036	D36-s34_c18854-0-1	1045	3	3	2
6037	D36-s34_c18856-0-5	517	3	3	2
6038	D36-s34_c18876-0-1	996	3	3	2
6039	D36-s34_c18953-0-1	1022	3	3	2
6040	D36-s34_c19053-0-1	2475	3	3	2
6041	D36-s34_c19053-0-2	2638	3	3	2
6042	D36-s34_c19109-0-1	1199	3	3	2
6043	D36-s34_c19204-0-1	1363	3	3	2
6044	D36-s34_c19204-0-2	1198	3	3	2
6045	D36-s34_c19204-0-5	1289	3	3	2
6046	D36-s34_c19204-0-6	1272	3	3	2
6047	D36-s34_c19244-0-1	1416	3	3	2
6048	D36-s34_c19355-0-2	894	3	3	2
6049	D36-s34_c19423-0-1	2010	3	3	2
6050	D36-s34_c19423-0-2	2019	3	3	2
6051	D36-s34_c19471-0-1	851	3	3	2
6052	D36-s34_c19498-0-2	3120	3	3	2
6053	D36-s34_c19536-0-1	1815	3	3	2
6054	D36-s34_c19550-0-2	976	3	3	2
6055	D36-s34_c19550-0-3	1081	3	3	2
6056	D36-s34_c19550-0-4	1204	3	3	2
6057	D36-s34_c19550-0-5	1278	3	3	2
6058	D36-s34_c19550-0-7	684	3	3	2
6059	D36-s34_c19550-0-8	1099	3	3	2
6060	D36-s34_c19550-0-9	1401	3	3	2
6061	D36-s34_c19578-0-1	631	3	3	2
6062	D36-s34_c19628-0-2	896	3	3	2
6063	D36-s34_c19632-0-1	1349	3	3	2
6064	D36-s34_c19632-0-2	1617	3	3	2
6065	D36-s34_c19663-0-1	2456	3	3	2
6066	D36-s34_c19800-0-11	1775	3	3	2
6067	D36-s34_c19960-0-1	877	3	3	2
6068	D36-s34_c20010-0-1	1890	3	3	2
6069	D36-s34_c20050-0-1	1305	3	3	2
6070	D36-s34_c20050-0-2	1442	3	3	2
6071	D36-s34_c20054-0-1	2572	3	3	2
6072	D36-s34_c20075-0-1	1763	3	3	2
6073	D36-s34_c20120-0-1	2067	3	3	2
6074	D36-s34_c20134-0-1	587	3	3	2
6075	D36-s34_c20176-0-2	539	3	3	2
6076	D36-s34_c20234-0-3	1029	3	3	2
6077	D36-s34_c20234-0-5	573	3	3	2
6078	D36-s34_c20234-0-7	507	3	3	2
6079	D36-s34_c20234-0-8	1018	3	3	2
6080	D36-s34_c20240-0-1	539	3	3	2
6081	D36-s34_c20265-0-2	657	3	3	2
6082	D36-s34_c20306-0-1	1468	3	3	2
6083	D36-s34_c20371-0-1	647	3	3	2
6084	D36-s34_c20557-0-1	1172	3	3	2
6085	D36-s34_c20557-0-2	1041	3	3	2
6086	D36-s34_c20557-0-3	646	3	3	2
6087	D36-s34_c20557-0-4	956	3	3	2
6088	D36-s34_c20557-0-5	825	3	3	2
6089	D36-s34_c20570-0-1	2896	3	3	2
6090	D36-s34_c20662-0-1	852	3	3	2
6091	D36-s34_c20662-0-2	1046	3	3	2
6092	D36-s34_c20662-0-3	1034	3	3	2
6093	D36-s34_c20662-0-4	864	3	3	2
6094	D36-s34_c20662-0-5	661	3	3	2
6095	D36-s34_c20776-0-1	1641	3	3	2
